loc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
13,0.1,0.1,0.1,0.1,0.02,0.1,0.02,0.1,0.02,0.1,0.0,0.1,0.02,0.1,0.02,0.1,0.1,0.02,0.1,0.02,0.1,0.1,0.1,0.02,0.02,0.1,0.02,0.02,0.02,0.1,0.02,0.02,0.1,0.02,0.02,0.02,0.1,0.02,0.1,0.1,0.1,0.1,0.02,0.1,0.02,0.02,0.447,0.02,0.02,0.1
14,0.1,0.02,0.02,0.1,0.02,0.02,0.1,0.1,0.1,0.1,0.1,0.02,0.02,0.413,0.02,0.02,0.02,0.1,0.02,0.02,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.02,0.413,0.1,0.02,0.02,0.1,0.1,0.02,0.1,0.02,0.02,0.0,0.02,0.02,0.1,0.1,0.1
15,0.1,0.447,0.1,0.1,0.447,0.1,0.1,0.02,0.447,0.02,0.02,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.447,0.02,0.447,0.1,0.1,0.1,0.02,0.1,0.1,0.02,0.1,0.1,0.02,0.1,1.0,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.447,0.02,0.1,0.1,0.1
16,0.1,0.1,0.1,0.447,1.0,0.1,0.1,0.1,0.447,0.02,0.1,0.1,0.447,0.1,0.1,1.0,0.1,0.02,0.447,0.1,0.1,0.1,0.02,0.1,0.1,0.447,0.1,0.1,0.1,0.447,0.447,0.02,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.447,0.1,0.447,0.02,0.1,0.1,0.1,0.1,0.447,0.1,0.1
17,0.1,0.1,0.1,0.447,0.1,0.447,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.447,0.447,1.0,1.0,0.1,0.1,0.447,0.1,0.1,0.02,0.447,0.447,0.447,0.1,0.1,0.447,1.0,0.1,0.02,0.447,0.1,0.02,0.447,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.02,0.1,0.1
18,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.02,0.02,0.1,0.1,0.1,0.1,0.447,0.1,0.02,0.1,0.1,0.02,0.1,0.1,0.02,0.1,0.1,0.02,0.1,0.02,0.1,0.02,0.1,0.02,0.1,0.02,0.02,0.02,0.02,0.1,0.02,0.1,0.02,0.1,0.447,0.1,0.1,0.02,0.1,0.02,0.1,0.02,0.1
19,0.02,0.1,0.02,0.02,0.1,0.1,0.02,0.0,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.0,0.02,0.02,0.02,0.02,0.1,0.1,0.0,0.02,0.1,0.02,0.02,0.1,0.02,0.02,0.1,0.1,0.1,0.02,0.02,0.02,0.02,0.1,0.1,0.447,0.02,0.1,0.1,0.02,0.447,0.02,0.1
20,0.1,0.1,0.02,0.447,0.02,0.1,0.02,0.1,0.02,0.1,0.02,0.1,0.02,0.1,0.02,0.02,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.02,0.1,0.02,0.1,0.1,0.02,0.447,0.1,0.02,0.447,0.02,0.1,0.1,0.1,0.02
21,1.0,0.375,1.0,1.0,0.375,0.375,0.375,0.375,1.0,0.375,1.0,1.0,0.375,0.1,0.375,1.0,1.0,0.375,0.375,0.375,1.0,1.0,0.375,0.375,1.0,0.375,0.375,0.375,0.375,0.1,0.1,0.375,1.0,1.0,1.0,0.1,0.375,1.0,1.0,1.0,0.375,0.375,0.375,0.375,0.375,1.0,0.375,0.375,0.375,1.0
22,1.0,0.375,0.375,0.375,0.375,1.0,0.375,0.375,0.375,0.375,0.375,1.0,1.0,1.0,1.0,0.375,0.375,0.1,0.375,0.375,0.375,1.0,0.375,1.0,0.375,0.375,1.0,0.1,1.0,1.0,1.0,1.0,0.375,0.375,1.0,1.0,0.375,0.1,0.375,1.0,0.375,1.0,1.0,0.375,1.0,0.375,0.375,0.375,1.0,0.1
23,0.447,0.0,0.1,0.02,0.02,0.1,0.02,0.02,0.1,0.0,0.02,0.1,0.02,0.02,0.1,0.1,0.02,0.02,0.02,0.02,0.1,0.02,0.1,0.0,0.02,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.02,0.02,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.0,0.1,0.1,0.02,0.1
24,0.1,0.02,0.02,0.1,0.1,0.02,0.02,0.02,0.1,0.02,0.02,0.1,0.1,0.02,0.02,0.02,0.1,0.02,0.1,0.02,0.1,0.1,0.1,0.02,0.02,0.02,0.02,0.02,0.1,0.02,0.0,0.02,0.1,0.02,0.1,0.1,0.02,0.1,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.1,0.1,0.1,0.02
25,0.02,0.02,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.1,0.02,0.02,0.02,0.02,0.02,0.0,0.1,0.1,0.02,0.1,0.1,0.02,0.1,0.02,0.0,0.0,0.1,0.1,0.0,0.02,0.0,0.02,0.02,0.1,0.02
26,0.02,0.02,0.1,0.02,0.0,0.02,0.02,0.02,0.1,0.1,0.02,0.02,0.02,0.02,0.1,0.0,0.02,0.0,0.02,0.0,0.02,0.02,0.02,0.1,0.1,0.0,0.02,0.0,0.0,0.02,0.02,0.0,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.02,0.0,0.02,0.02
27,0.0,0.1,0.02,0.0,0.02,0.02,0.0,0.02,0.1,0.02,0.0,0.02,0.0,0.02,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.1,0.02,0.02,0.0,0.02,0.0,0.02,0.1
28,0.447,0.447,0.02,0.1,0.1,0.1,0.1,0.447,0.1,0.02,0.1,0.02,0.447,0.1,0.1,0.1,0.1,0.447,0.1,0.447,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.447,0.1,1.0,0.1,0.447,0.1,0.1,0.02,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.447,0.02,0.02,0.1,0.1
29,0.414,0.02,0.02,0.414,0.1,0.414,0.414,0.414,0.414,0.414,0.1,0.414,0.414,0.1,1.0,0.1,0.414,1.0,1.0,0.1,0.414,0.1,0.414,0.1,0.1,0.1,1.0,0.1,0.1,0.414,1.0,0.1,0.1,0.414,0.1,0.414,0.414,0.414,0.414,0.414,0.414,0.1,0.414,1.0,0.414,0.414,0.414,0.1,0.414,1.0
30,0.1,0.1,0.447,0.1,0.447,0.0,0.02,0.1,0.02,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.02,0.02,0.02,0.02,0.1,0.1,0.0,0.1,0.1,0.02,0.02,0.1,0.02,0.1,0.1,0.447,0.1,0.447,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.447,0.02,0.02,0.0,0.1,0.1,0.1,0.1
31,0.0,0.1,0.1,0.1,0.02,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.02,0.1,0.02,0.1,0.02,0.1,0.02,0.1,0.447,0.1,0.447,0.02,0.1,0.1,0.02,0.447,0.1,0.1,0.1,0.1,0.02,0.02,0.447,0.1,0.1,0.02,0.1,1.0,0.1,0.1,0.1,0.447,0.1
32,0.1,0.02,0.447,0.02,0.02,0.1,0.1,0.02,0.1,0.0,0.1,0.02,0.02,0.02,0.447,0.1,0.0,0.02,0.02,0.02,0.1,0.02,0.1,0.0,0.02,0.02,0.02,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.02,0.1,0.1,0.02,0.1,0.02,0.1,0.02,0.1,0.02,0.1,0.02
33,0.1,0.02,0.1,0.02,0.1,0.0,0.1,0.1,0.02,0.02,0.1,0.02,0.02,0.0,0.1,0.02,0.1,0.02,0.1,0.1,0.1,0.02,0.0,0.02,0.02,0.1,0.02,0.02,0.02,0.1,0.02,0.02,0.1,0.447,0.1,0.1,0.1,0.02,0.1,0.02,0.447,0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.02,0.02
34,0.447,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.02,0.0,0.1,0.02,0.02,0.1,0.1,0.1,0.02,0.1,0.1,0.02,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.447,0.1,0.02,0.02,0.02,0.1,0.1,0.1,0.02,0.02,0.02,0.02,0.02
35,0.1,0.02,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.1,0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.02,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.02,0.1,0.1,0.02,0.1,0.447,0.447,0.02,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1
36,0.1,0.02,0.02,0.02,0.1,0.1,0.02,0.1,0.02,0.1,0.447,0.02,0.1,0.1,0.0,0.02,0.0,0.1,0.02,0.447,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.02,0.02,0.1,0.1,0.02,0.1,0.1,0.02,0.0,0.1,0.02,0.1,0.02,0.1,0.02,0.02,0.1,0.02,0.1,0.02,0.02,0.1
37,0.02,0.1,0.02,0.02,0.0,0.0,0.02,0.02,0.1,0.1,0.0,0.1,0.0,0.02,0.1,0.02,0.02,0.02,0.1,0.02,0.02,0.02,0.0,0.02,0.02,0.1,0.0,0.02,0.1,0.02,0.02,0.02,0.02,0.02,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.0
38,0.0,0.02,0.1,0.02,0.1,0.02,0.0,0.0,0.02,0.1,0.1,0.1,0.02,0.02,0.1,0.02,0.1,0.1,0.1,0.02,0.1,0.447,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.02,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.1,0.02,0.1,0.02,0.1,0.02,0.1,0.02,0.02,0.0
39,0.1,0.447,0.02,0.02,0.02,0.1,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.1,0.02,0.0,0.1,0.02,0.1,0.02,0.1,0.1,0.1,0.02,0.1,0.1,0.02,0.02,0.1,0.0,0.1,0.1,0.1,0.02,0.02,0.1,0.1,0.1,0.02,0.1,0.1,0.02,0.0,0.0,0.02,0.1,0.02,0.0
40,1.0,1.0,0.414,0.414,0.414,0.414,1.0,0.414,0.1,1.0,0.1,1.0,0.414,0.414,0.414,1.0,1.0,1.0,0.414,0.1,1.0,0.414,0.414,1.0,0.414,1.0,1.0,0.414,1.0,1.0,0.414,0.414,1.0,1.0,1.0,0.414,1.0,0.414,1.0,0.414,0.414,1.0,0.414,0.414,1.0,0.1,0.414,0.414,0.414,1.0
41,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.0,0.02,0.1,0.02,0.447,0.1,0.02,0.1,0.0,0.02,0.02,0.1,0.02,0.02,0.02,0.02,0.02,0.1,0.02,0.1,0.447,0.1,0.0,0.02,0.02,0.1,0.02,0.02,0.0,0.1,0.02,0.1,0.02,0.1,0.1,0.02,0.02,0.1,0.1,0.1
42,0.02,0.02,0.02,0.1,0.02,0.02,0.1,0.1,0.0,0.0,0.02,0.02,0.447,0.1,0.02,0.02,0.1,0.1,0.02,0.1,0.1,0.0,0.1,0.02,0.1,0.02,0.1,0.1,0.1,0.02,0.1,0.1,0.02,0.1,0.1,0.02,0.1,0.02,0.02,0.1,0.02,0.02,0.447,0.1,0.1,0.02,0.1,0.02,0.1,0.02
43,0.1,0.1,0.1,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.1,0.02,0.02,0.1,0.02,0.02,0.0,0.02,0.02,0.02,0.0,0.02,0.0,0.02,0.02,0.0,0.1,0.0,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.02,0.1,0.02,0.0,0.02,0.02,0.0
44,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.447,0.02,0.02,0.1,0.1,0.02,0.1,0.02,0.1,0.1,0.447,0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.02,0.1,0.02,0.0,0.1,0.1,0.1,0.1,0.1,0.447,0.1,0.1,0.1,0.1,0.1,0.02,0.02,0.1,1.0,0.447,0.1,0.1,0.02
45,0.02,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.447,0.1,0.02,0.02,0.1,0.1,0.1,0.02,0.1,0.1,0.447,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.02,0.1,0.1,0.1,0.1,0.447,1.0,0.447,0.0,0.02,0.1,0.1,0.1,0.1,0.02,0.1,0.02,0.02,0.02,0.1,0.02,0.1,0.1,0.1
46,0.02,0.1,0.1,0.02,0.02,0.02,0.1,0.1,0.02,0.02,0.1,0.02,0.02,0.447,0.1,0.447,0.02,0.1,0.1,0.447,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.02,0.1,0.02,0.1,0.0,0.1,0.1,0.1,0.1,0.02,0.1,0.02,0.1,0.1,0.1,0.447,0.1,0.1,0.1,0.1,0.1,0.1
47,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.02,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.447,0.1,0.02,0.1,0.1,0.02,0.1,0.02,0.1,0.1,0.1,0.02,0.1,0.02,0.1,0.02,0.1,0.02,1.0,0.02,0.02,0.1,0.02,0.447,0.02,0.1,0.447,0.1,0.1,0.1,0.02
48,0.1,0.02,0.0,0.1,0.02,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.447,0.1,0.02,0.1,0.02,0.1,0.1,0.02,0.1,0.1,0.02,0.1,0.1,0.02,0.1,0.447,0.447,0.1,0.1,0.1,0.447,0.02,0.1,0.1,0.1,0.02,0.1,0.1
49,0.1,0.1,0.02,0.1,0.1,0.02,0.02,0.02,0.1,0.02,0.1,0.447,0.1,0.1,0.447,0.1,0.1,0.02,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.447,0.02,0.1,1.0,0.0
50,0.02,0.02,0.02,0.02,0.1,0.1,0.1,0.447,0.02,0.1,0.02,0.1,0.02,0.02,0.1,0.1,0.02,0.1,0.447,0.1,0.1,0.1,0.1,0.1,0.447,0.1,0.1,0.1,0.02,0.1,0.02,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.02,0.1,0.0
51,0.447,0.02,0.02,0.02,0.02,0.02,0.1,0.02,0.02,0.1,0.02,0.02,0.1,0.02,0.02,0.02,0.02,0.02,0.1,0.0,0.1,0.0,0.02,0.1,0.02,0.1,0.02,0.1,0.1,0.02,0.1,0.02,0.02,0.02,0.1,0.1,0.02,0.0,0.02,0.1,0.1,0.1,0.02,0.1,0.1,0.02,0.1,0.02,0.02,0.02
52,0.1,0.447,0.1,0.0,0.1,0.1,0.02,0.1,0.1,0.02,0.1,0.02,0.1,0.02,0.02,0.1,0.1,0.1,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.1,0.02,0.02,0.1,0.02,0.02,0.1,0.1,0.1,0.02,0.02,0.1,0.02,0.1,0.02,0.02,0.1,0.447,0.02,0.1,0.1,0.1,0.1,0.02,0.0
53,0.02,0.02,0.02,0.413,0.1,0.1,0.0,0.1,0.1,0.02,0.02,0.02,0.0,0.1,0.02,0.02,0.02,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.02,0.02,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.02,0.1,0.02,0.413,0.02,0.1,0.1,0.02,0.1,0.1
54,0.0,0.1,0.02,0.02,0.02,0.1,0.02,0.1,0.02,0.1,0.02,0.0,0.1,0.1,0.1,0.1,0.0,0.02,0.02,0.02,0.1,0.1,0.02,0.02,0.02,0.1,0.02,0.447,0.0,0.02,0.0,0.0,0.02,0.02,0.1,0.0,0.1,0.02,0.02,0.02,0.1,0.1,0.1,0.1,0.02,0.1,0.02,0.02,0.02,0.02
55,0.447,0.02,0.1,0.02,0.02,0.447,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.447,0.1,0.1,1.0,0.1,0.447,0.447,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.447,0.02,0.447,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.02,0.1,0.447,0.1,0.1,0.1
56,0.02,0.02,0.02,0.0,0.1,0.02,0.1,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.1,0.0,0.1,0.02,0.02,0.02,0.1,0.02,0.02,0.0,0.02,0.02,0.1,0.1,0.02,0.0,0.02,0.1,0.02,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.1,0.02,0.0,0.02,0.02,0.1
57,0.02,0.1,0.02,0.1,0.02,0.1,0.1,0.1,0.1,0.0,0.447,0.02,0.02,0.02,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.447,0.1,0.1,0.02,0.02,0.1,0.1,0.02,0.1,0.1,0.447,0.1,0.02,0.1,0.02,0.02,0.02,0.1,0.1,0.0,0.02,0.02,0.02,0.1,0.1,0.1,0.1,0.02,0.02
58,0.1,0.02,0.02,0.02,0.02,1.0,0.1,0.02,0.1,0.02,0.1,0.02,0.0,0.1,0.02,0.02,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.447,0.1,0.1,0.02,0.02,0.1,0.1,0.02,0.1,0.02,0.02,0.1,0.02,0.02,0.02,0.447,0.1,0.02,0.1,0.0,0.1,0.02,0.1,0.1
59,0.1,0.02,0.02,0.1,0.02,0.02,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.1,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.02,0.02,0.1,0.1,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.1,0.02,0.0,0.02,0.0,0.0
60,0.02,0.02,0.02,0.1,0.0,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.02,0.1,0.1,0.02,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.1,0.1,0.02,0.02,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.02,0.0,0.02,0.02,0.02,0.02
61,0.02,0.0,0.0,0.02,0.1,0.0,0.0,0.02,0.0,0.02,0.02,0.02,0.0,0.02,0.1,0.02,0.0,0.02,0.1,0.0,0.1,0.02,0.1,0.1,0.02,0.02,0.02,0.0,0.0,0.1,0.0,0.0,0.02,0.0,0.0,0.02,0.02,0.0,0.02,0.0,0.02,0.1,0.1,0.02,0.0,0.0,0.0,0.02,0.1,0.1
62,0.1,0.1,0.02,0.02,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.02,0.02,0.1,0.1,0.1,0.02,0.1,0.1,0.0,0.02,0.447,0.1,0.1,0.1,0.02,0.1,0.1,0.02,0.02,0.1,0.1,0.1,0.0,0.02,0.447,0.1,0.02,0.1,0.02,0.1,0.02,0.1,0.02,0.1,0.447,0.02,0.447
63,0.1,0.1,0.1,0.1,0.02,0.1,0.02,0.1,0.02,0.02,0.1,0.1,0.02,0.0,0.02,0.1,0.02,0.02,0.1,0.1,0.02,0.1,0.02,0.1,0.1,0.02,0.02,0.02,0.1,0.1,0.02,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.447,0.1,0.1,0.02,0.1,0.1,0.1,0.02,0.1
64,0.1,0.02,0.0,0.0,0.02,0.0,0.02,0.1,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.1,0.02,0.02,0.02,0.0,0.02,0.02,0.02,0.0,0.02,0.0,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.1,0.1,0.0,0.02,0.02,0.1,0.02
65,0.02,0.1,0.1,0.1,0.1,0.02,0.1,0.02,0.02,0.0,0.02,0.02,0.1,0.02,0.1,0.1,0.02,0.1,0.0,0.02,0.1,0.447,0.1,0.1,0.02,0.02,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.1,0.1,0.02,0.02,0.02,0.1,0.02,0.02,0.02,0.02,0.02,0.1,0.1,0.02,0.1,0.1
66,0.02,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.02,0.1,0.0,0.02,0.1,0.02,0.1,0.1,0.02,0.1,0.02,0.02,0.1,0.02,0.1,0.1,0.02,0.02,0.1,0.447,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.02,0.02,0.02,0.02,0.1,0.02,0.02,0.02,0.02,0.02,0.1
67,0.02,1.0,0.1,0.413,0.1,0.02,0.02,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.413,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.413,0.1,0.1,0.1,0.1,0.1,0.413,0.1,0.413,0.1,0.02,0.1,0.1,0.1,0.1,0.413,0.02,0.02
