,POP,UNITS,OCCUPIED,state,county,tract,block,cb_code
10997,1541,664,625,06,001,437102,1002,060014371021002
10998,1748,541,541,06,001,437102,2000,060014371022000
10999,0,0,0,06,001,437102,2001,060014371022001
11000,309,84,84,06,001,437102,3001,060014371023001
11001,71,14,6,06,001,437102,3002,060014371023002
11002,157,46,46,06,001,437102,3004,060014371023004
11003,0,0,0,06,001,437102,3005,060014371023005
11004,97,22,21,06,001,437102,3007,060014371023007
11005,123,39,39,06,001,437102,3008,060014371023008
11006,152,46,46,06,001,437102,3009,060014371023009
11007,73,18,18,06,001,437102,3011,060014371023011
11008,58,10,4,06,001,437102,3012,060014371023012
11009,0,0,0,06,001,437102,1001,060014371021001
11010,0,0,0,06,001,437102,3000,060014371023000
11011,90,18,15,06,001,437102,3003,060014371023003
11012,138,38,38,06,001,437102,3006,060014371023006
11013,0,0,0,06,001,437102,3010,060014371023010
11014,187,88,88,06,001,437200,4012,060014372004012
11015,369,108,108,06,001,437200,5000,060014372005000
11016,128,36,36,06,001,437200,5001,060014372005001
11017,83,21,21,06,001,437200,5003,060014372005003
11018,119,25,25,06,001,437200,5004,060014372005004
11019,238,54,54,06,001,437200,5006,060014372005006
11020,40,6,6,06,001,437200,5007,060014372005007
11021,278,85,85,06,001,437200,5008,060014372005008
11022,86,19,12,06,001,437200,5010,060014372005010
11023,276,53,53,06,001,437200,5011,060014372005011
11024,0,0,0,06,001,437200,3001,060014372003001
11025,109,30,30,06,001,437200,3002,060014372003002
11026,202,73,73,06,001,437200,3004,060014372003004
11027,103,29,28,06,001,437200,3005,060014372003005
11028,99,36,36,06,001,437200,3007,060014372003007
11029,129,35,35,06,001,437200,3008,060014372003008
11030,124,40,40,06,001,437200,3009,060014372003009
11031,168,52,43,06,001,437200,3011,060014372003011
11032,51,10,10,06,001,437200,3012,060014372003012
11033,36,8,4,06,001,437200,4001,060014372004001
11034,35,12,7,06,001,437200,4002,060014372004002
11035,50,7,7,06,001,437200,4004,060014372004004
11036,102,28,22,06,001,437200,4005,060014372004005
11037,0,0,0,06,001,437200,4007,060014372004007
11038,0,0,0,06,001,437200,4008,060014372004008
11039,753,318,293,06,001,437200,4009,060014372004009
11040,391,190,175,06,001,437200,4010,060014372004010
11041,466,234,226,06,001,437200,4011,060014372004011
11042,0,0,0,06,001,437200,1001,060014372001001
11043,49,7,0,06,001,437200,1002,060014372001002
11044,56,18,18,06,001,437200,1004,060014372001004
11045,47,17,17,06,001,437200,1005,060014372001005
11046,74,52,46,06,001,437200,1007,060014372001007
11047,53,29,24,06,001,437200,1008,060014372001008
11048,81,34,27,06,001,437200,1009,060014372001009
11049,73,30,30,06,001,437200,1011,060014372001011
11050,0,0,0,06,001,437200,1012,060014372001012
11051,0,0,0,06,001,437200,1014,060014372001014
11052,523,190,190,06,001,437200,1015,060014372001015
11053,127,38,38,06,001,437200,2001,060014372002001
11054,73,18,18,06,001,437200,2002,060014372002002
11055,105,26,26,06,001,437200,2004,060014372002004
11056,97,33,33,06,001,437200,2005,060014372002005
11057,0,0,0,06,001,437200,3000,060014372003000
11058,150,53,53,06,001,437200,3003,060014372003003
11059,162,51,51,06,001,437200,3006,060014372003006
11060,81,22,22,06,001,437200,3010,060014372003010
11061,342,70,70,06,001,437200,4000,060014372004000
11062,234,73,73,06,001,437200,4003,060014372004003
11063,65,14,14,06,001,437200,4006,060014372004006
11064,23,1,0,06,001,437200,4013,060014372004013
11065,101,28,28,06,001,437200,5002,060014372005002
11066,176,58,58,06,001,437200,5005,060014372005005
11067,173,55,55,06,001,437200,5009,060014372005009
11068,176,49,42,06,001,437200,5012,060014372005012
11069,0,0,0,06,001,437200,1000,060014372001000
11070,392,190,190,06,001,437200,1003,060014372001003
11071,84,20,20,06,001,437200,1006,060014372001006
11072,105,58,58,06,001,437200,1010,060014372001010
11073,0,0,0,06,001,437200,1013,060014372001013
11074,413,149,149,06,001,437200,2000,060014372002000
11075,39,12,12,06,001,437200,2003,060014372002003
11076,0,0,0,06,001,437300,1000,060014373001000
11077,325,87,86,06,001,437300,1001,060014373001001
11078,92,39,39,06,001,437300,1003,060014373001003
11079,90,20,20,06,001,437300,1004,060014373001004
11080,85,30,26,06,001,437300,1005,060014373001005
11081,0,0,0,06,001,437300,1006,060014373001006
11082,61,15,15,06,001,437300,1007,060014373001007
11083,116,37,37,06,001,437300,2000,060014373002000
11084,218,65,65,06,001,437300,2001,060014373002001
11085,55,13,13,06,001,437300,2002,060014373002002
11086,151,43,42,06,001,437300,2003,060014373002003
11087,89,13,12,06,001,437300,2004,060014373002004
11088,102,19,19,06,001,437300,2005,060014373002005
11089,46,15,15,06,001,437300,2006,060014373002006
11090,850,257,257,06,001,437300,2007,060014373002007
11091,133,33,33,06,001,437300,3000,060014373003000
11092,0,0,0,06,001,437300,3001,060014373003001
11093,0,0,0,06,001,437300,3002,060014373003002
11094,0,0,0,06,001,437300,3003,060014373003003
11095,226,62,62,06,001,437300,3004,060014373003004
11096,184,54,54,06,001,437300,3005,060014373003005
11097,89,23,23,06,001,437300,3007,060014373003007
11098,0,0,0,06,001,437300,3008,060014373003008
11099,0,0,0,06,001,437300,3010,060014373003010
11100,165,49,49,06,001,437300,1002,060014373001002
11101,155,39,39,06,001,437300,3006,060014373003006
11102,127,39,39,06,001,437300,3009,060014373003009
11103,0,0,0,06,001,437400,1000,060014374001000
11104,90,25,25,06,001,437400,1002,060014374001002
11105,63,24,24,06,001,437400,1003,060014374001003
11106,118,30,30,06,001,437400,1004,060014374001004
11107,114,30,27,06,001,437400,1006,060014374001006
11108,79,18,18,06,001,437400,1007,060014374001007
11109,76,16,15,06,001,437400,1009,060014374001009
11110,33,9,9,06,001,437400,1010,060014374001010
11111,152,46,43,06,001,437400,1012,060014374001012
11112,0,0,0,06,001,437400,1013,060014374001013
11113,66,13,13,06,001,437400,1014,060014374001014
11114,0,0,0,06,001,437400,1016,060014374001016
11115,147,36,36,06,001,437400,2000,060014374002000
11116,140,45,45,06,001,437400,2002,060014374002002
11117,106,29,29,06,001,437400,2003,060014374002003
11118,123,38,38,06,001,437400,2005,060014374002005
11119,55,12,12,06,001,437400,2006,060014374002006
11120,130,34,31,06,001,437400,2008,060014374002008
11121,84,17,17,06,001,437400,2009,060014374002009
11122,32,12,12,06,001,437400,2010,060014374002010
11123,211,54,50,06,001,437400,2012,060014374002012
11124,75,23,18,06,001,437400,2013,060014374002013
11125,81,24,24,06,001,437400,2014,060014374002014
11126,98,24,24,06,001,437400,2015,060014374002015
11127,188,56,56,06,001,437400,2016,060014374002016
11128,172,44,44,06,001,437400,2017,060014374002017
11129,130,33,33,06,001,437400,2018,060014374002018
11130,0,0,0,06,001,437400,2019,060014374002019
11131,134,47,47,06,001,437400,2020,060014374002020
11132,147,43,43,06,001,437400,2021,060014374002021
11133,111,38,38,06,001,437400,2022,060014374002022
11134,81,13,11,06,001,437400,1001,060014374001001
11135,0,0,0,06,001,437400,1005,060014374001005
11136,92,22,22,06,001,437400,1008,060014374001008
11137,0,0,0,06,001,437400,1011,060014374001011
11138,0,0,0,06,001,437400,1015,060014374001015
11139,0,0,0,06,001,437400,2001,060014374002001
11140,126,38,38,06,001,437400,2004,060014374002004
11141,127,34,34,06,001,437400,2007,060014374002007
11142,127,29,29,06,001,437400,2011,060014374002011
11143,0,0,0,06,001,437500,1000,060014375001000
11144,1643,394,394,06,001,437500,1001,060014375001001
11145,505,119,109,06,001,437500,1002,060014375001002
11146,0,0,0,06,001,437500,1003,060014375001003
11147,0,0,0,06,001,437500,1004,060014375001004
11148,0,0,0,06,001,437500,2000,060014375002000
11149,0,0,0,06,001,437500,2002,060014375002002
11150,0,0,0,06,001,437500,2003,060014375002003
11151,0,0,0,06,001,437500,2005,060014375002005
11152,0,0,0,06,001,437500,2006,060014375002006
11153,1047,306,299,06,001,437500,2008,060014375002008
11154,74,12,12,06,001,437500,2009,060014375002009
11155,138,35,19,06,001,437500,2010,060014375002010
11156,67,24,23,06,001,437500,2012,060014375002012
11157,127,23,23,06,001,437500,2013,060014375002013
11158,491,141,128,06,001,437500,2015,060014375002015
11159,0,0,0,06,001,437500,2016,060014375002016
11160,60,18,18,06,001,437500,2001,060014375002001
11161,0,0,0,06,001,437500,2004,060014375002004
11162,0,0,0,06,001,437500,2007,060014375002007
11163,573,149,149,06,001,437500,2011,060014375002011
11164,72,20,20,06,001,437500,2014,060014375002014
11165,0,0,0,06,001,437500,2017,060014375002017
11166,405,98,98,06,001,437600,1000,060014376001000
11167,96,25,25,06,001,437600,1001,060014376001001
11168,228,70,70,06,001,437600,1002,060014376001002
11169,560,197,197,06,001,437600,1004,060014376001004
11170,79,29,29,06,001,437600,1005,060014376001005
11171,0,0,0,06,001,437600,1007,060014376001007
11172,24,4,4,06,001,437600,1008,060014376001008
11173,76,20,19,06,001,437600,1010,060014376001010
11174,0,0,0,06,001,437600,1011,060014376001011
11175,0,0,0,06,001,437600,1013,060014376001013
11176,0,0,0,06,001,437600,1014,060014376001014
11177,229,64,64,06,001,437600,1015,060014376001015
11178,65,9,8,06,001,437600,1017,060014376001017
11179,0,0,0,06,001,437600,1018,060014376001018
11180,0,0,0,06,001,437600,1019,060014376001019
11181,234,65,65,06,001,437600,2000,060014376002000
11182,44,14,9,06,001,437600,2001,060014376002001
11183,83,16,9,06,001,437600,2002,060014376002002
11184,74,20,17,06,001,437600,2003,060014376002003
11185,115,31,31,06,001,437600,2004,060014376002004
11186,67,20,20,06,001,437600,2005,060014376002005
11187,104,28,26,06,001,437600,2006,060014376002006
11188,79,24,22,06,001,437600,2007,060014376002007
11189,161,37,37,06,001,437600,2008,060014376002008
11190,102,28,28,06,001,437600,2009,060014376002009
11191,61,15,15,06,001,437600,2010,060014376002010
11192,43,14,14,06,001,437600,1003,060014376001003
11193,0,0,0,06,001,437600,1006,060014376001006
11194,0,0,0,06,001,437600,1009,060014376001009
11195,344,98,98,06,001,437600,1012,060014376001012
11196,45,9,9,06,001,437600,1016,060014376001016
11197,80,23,23,06,001,437600,2011,060014376002011
11198,13,0,0,06,001,437701,1000,060014377011000
11199,857,210,205,06,001,437701,1001,060014377011001
11200,425,103,103,06,001,437701,2000,060014377012000
11201,741,247,235,06,001,437701,2001,060014377012001
11202,648,185,181,06,001,437701,2002,060014377012002
11203,119,28,18,06,001,437701,2003,060014377012003
11204,130,28,28,06,001,437701,2004,060014377012004
11205,119,16,16,06,001,437701,2005,060014377012005
11206,437,151,128,06,001,437701,3000,060014377013000
11207,502,166,161,06,001,437701,3001,060014377013001
11208,0,0,0,06,001,437702,1000,060014377021000
11209,802,228,215,06,001,437702,1001,060014377021001
11210,365,83,82,06,001,437702,1002,060014377021002
11211,403,91,85,06,001,437702,1003,060014377021003
11212,1712,431,414,06,001,437702,2000,060014377022000
11213,0,0,0,06,001,437702,3000,060014377023000
11214,1122,299,285,06,001,437702,3001,060014377023001
11215,89,30,30,06,001,437800,1001,060014378001001
11216,129,30,30,06,001,437800,1002,060014378001002
11217,126,31,31,06,001,437800,1004,060014378001004
11218,376,117,115,06,001,437800,1005,060014378001005
11219,156,57,51,06,001,437800,1006,060014378001006
11220,60,12,12,06,001,437800,1008,060014378001008
11221,71,13,13,06,001,437800,1009,060014378001009
11222,690,185,185,06,001,437800,2000,060014378002000
11223,88,15,15,06,001,437800,2001,060014378002001
11224,69,18,16,06,001,437800,2003,060014378002003
11225,58,12,12,06,001,437800,2004,060014378002004
11226,53,10,7,06,001,437800,2006,060014378002006
11227,77,20,20,06,001,437800,2007,060014378002007
11228,0,0,0,06,001,437800,3000,060014378003000
11229,113,31,31,06,001,437800,3002,060014378003002
11230,147,48,48,06,001,437800,3003,060014378003003
11231,211,68,68,06,001,437800,3005,060014378003005
11232,170,47,47,06,001,437800,3008,060014378003008
11233,114,34,34,06,001,437800,3009,060014378003009
11234,78,13,12,06,001,437800,3010,060014378003010
11235,0,0,0,06,001,437800,3012,060014378003012
11236,0,0,0,06,001,437800,3013,060014378003013
11237,101,24,24,06,001,437800,3006,060014378003006
11238,825,303,298,06,001,437800,1000,060014378001000
11239,166,53,53,06,001,437800,1003,060014378001003
11240,50,13,13,06,001,437800,1007,060014378001007
11241,61,13,13,06,001,437800,1010,060014378001010
11242,40,10,10,06,001,437800,2002,060014378002002
11243,95,20,20,06,001,437800,2005,060014378002005
11244,262,72,72,06,001,437800,3001,060014378003001
11245,58,14,14,06,001,437800,3004,060014378003004
11246,150,49,49,06,001,437800,3007,060014378003007
11247,102,38,38,06,001,437800,3011,060014378003011
11248,50,13,13,06,001,437900,1001,060014379001001
11249,22,9,9,06,001,437900,1002,060014379001002
11250,20,8,7,06,001,437900,1003,060014379001003
11251,49,15,15,06,001,437900,1004,060014379001004
11252,11,3,3,06,001,437900,1005,060014379001005
11253,21,4,4,06,001,437900,1006,060014379001006
11254,63,16,16,06,001,437900,1007,060014379001007
11255,48,11,11,06,001,437900,1008,060014379001008
11256,0,0,0,06,001,437900,1009,060014379001009
11257,132,34,34,06,001,437900,1010,060014379001010
11258,66,20,10,06,001,437900,1011,060014379001011
11259,89,15,15,06,001,437900,1012,060014379001012
11260,27,8,8,06,001,437900,1013,060014379001013
11261,39,10,8,06,001,437900,1014,060014379001014
11262,185,101,101,06,001,437900,1015,060014379001015
11263,145,61,61,06,001,437900,1016,060014379001016
11264,0,0,0,06,001,437900,1017,060014379001017
11265,0,0,0,06,001,437900,1018,060014379001018
11266,43,12,12,06,001,437900,1020,060014379001020
11267,110,27,27,06,001,437900,1021,060014379001021
11268,15,2,0,06,001,437900,1023,060014379001023
11269,0,0,0,06,001,437900,1024,060014379001024
11270,0,0,0,06,001,437900,2000,060014379002000
11271,0,0,0,06,001,437900,2001,060014379002001
11272,0,0,0,06,001,437900,2002,060014379002002
11273,227,54,54,06,001,437900,2004,060014379002004
11274,415,153,145,06,001,437900,2005,060014379002005
11275,52,15,15,06,001,437900,2007,060014379002007
11276,57,14,12,06,001,437900,2008,060014379002008
11277,0,0,0,06,001,437900,2010,060014379002010
11278,21,3,2,06,001,437900,1000,060014379001000
11279,35,7,7,06,001,437900,1019,060014379001019
11280,54,11,11,06,001,437900,1022,060014379001022
11281,61,13,13,06,001,437900,1025,060014379001025
11282,272,78,78,06,001,437900,2003,060014379002003
11283,97,14,14,06,001,437900,2006,060014379002006
11284,0,0,0,06,001,437900,2009,060014379002009
11286,395,123,116,06,001,438000,1001,060014380001001
11287,78,29,29,06,001,438000,1003,060014380001003
11288,100,30,28,06,001,438000,1004,060014380001004
11290,90,24,24,06,001,438000,1007,060014380001007
11292,96,28,28,06,001,438000,1010,060014380001010
11296,91,31,31,06,001,438000,2001,060014380002001
11297,112,29,29,06,001,438000,2002,060014380002002
11298,142,43,43,06,001,438000,2003,060014380002003
11299,64,28,28,06,001,438000,2004,060014380002004
11300,63,21,20,06,001,438000,2005,060014380002005
11301,254,81,81,06,001,438000,2006,060014380002006
11302,77,21,21,06,001,438000,2007,060014380002007
11303,50,18,18,06,001,438000,2008,060014380002008
11304,197,60,60,06,001,438000,2009,060014380002009
11305,57,11,11,06,001,438000,2010,060014380002010
11306,56,18,18,06,001,438000,1002,060014380001002
11307,118,29,29,06,001,438000,1005,060014380001005
11308,145,57,57,06,001,438000,1008,060014380001008
11309,66,29,29,06,001,438000,1011,060014380001011
11310,104,25,25,06,001,438000,2000,060014380002000
11311,104,40,40,06,001,438100,4003,060014381004003
11312,67,22,22,06,001,438100,4004,060014381004004
11313,79,18,18,06,001,438100,4006,060014381004006
11314,105,36,36,06,001,438100,4007,060014381004007
11315,88,29,29,06,001,438100,4009,060014381004009
11316,76,23,23,06,001,438100,4010,060014381004010
11317,178,58,58,06,001,438100,4011,060014381004011
11318,97,16,16,06,001,438100,4013,060014381004013
11319,76,22,22,06,001,438100,4014,060014381004014
11320,28,4,4,06,001,438100,5001,060014381005001
11321,155,43,43,06,001,438100,5002,060014381005002
11322,115,27,27,06,001,438100,5004,060014381005004
11323,180,73,73,06,001,438100,5005,060014381005005
11324,82,17,13,06,001,438100,5007,060014381005007
11325,0,0,0,06,001,438100,5008,060014381005008
11326,60,17,13,06,001,438100,5009,060014381005009
11327,157,39,39,06,001,438100,5010,060014381005010
11328,180,48,48,06,001,438100,5011,060014381005011
11329,86,28,28,06,001,438100,5013,060014381005013
11330,62,20,20,06,001,438100,5014,060014381005014
11331,89,18,18,06,001,438100,6000,060014381006000
11332,63,18,18,06,001,438100,6001,060014381006001
11333,344,94,93,06,001,438100,6002,060014381006002
11334,98,18,18,06,001,438100,6003,060014381006003
11335,217,56,56,06,001,438100,6004,060014381006004
11336,68,9,9,06,001,438100,6005,060014381006005
11337,147,36,36,06,001,438100,6007,060014381006007
11338,40,10,10,06,001,438100,6008,060014381006008
11339,0,0,0,06,001,438100,1000,060014381001000
11340,241,81,81,06,001,438100,1001,060014381001001
11341,0,0,0,06,001,438100,1002,060014381001002
11342,89,24,24,06,001,438100,1003,060014381001003
11343,93,21,15,06,001,438100,1004,060014381001004
11344,0,0,0,06,001,438100,1005,060014381001005
11345,138,40,40,06,001,438100,1006,060014381001006
11346,104,20,20,06,001,438100,1008,060014381001008
11347,79,21,21,06,001,438100,1009,060014381001009
11348,128,32,32,06,001,438100,1011,060014381001011
11349,123,31,31,06,001,438100,1012,060014381001012
11350,62,18,18,06,001,438100,1014,060014381001014
11351,0,0,0,06,001,438100,1015,060014381001015
11352,101,26,26,06,001,438100,2000,060014381002000
11353,52,21,21,06,001,438100,2002,060014381002002
11354,66,19,19,06,001,438100,2003,060014381002003
11355,81,22,16,06,001,438100,2005,060014381002005
11356,59,19,19,06,001,438100,2006,060014381002006
11357,95,24,21,06,001,438100,2008,060014381002008
11358,77,24,24,06,001,438100,2009,060014381002009
11359,122,27,27,06,001,438100,2010,060014381002010
11360,0,0,0,06,001,438100,2012,060014381002012
11361,101,27,27,06,001,438100,2013,060014381002013
11362,0,0,0,06,001,438100,3000,060014381003000
11363,0,0,0,06,001,438100,3001,060014381003001
11364,99,45,45,06,001,438100,3003,060014381003003
11365,39,12,7,06,001,438100,3004,060014381003004
11366,86,23,23,06,001,438100,3006,060014381003006
11367,57,23,18,06,001,438100,3007,060014381003007
11368,64,16,16,06,001,438100,3008,060014381003008
11369,41,12,8,06,001,438100,3010,060014381003010
11370,116,30,30,06,001,438100,3011,060014381003011
11371,56,18,18,06,001,438100,3012,060014381003012
11372,50,12,12,06,001,438100,3013,060014381003013
11373,0,0,0,06,001,438100,4000,060014381004000
11374,106,29,28,06,001,438100,4001,060014381004001
11375,77,16,16,06,001,438100,5012,060014381005012
11376,548,169,169,06,001,438100,1007,060014381001007
11377,85,25,21,06,001,438100,1010,060014381001010
11378,114,26,26,06,001,438100,1013,060014381001013
11379,84,28,27,06,001,438100,2001,060014381002001
11380,35,15,15,06,001,438100,2004,060014381002004
11381,82,20,18,06,001,438100,2007,060014381002007
11382,51,8,8,06,001,438100,2011,060014381002011
11383,128,27,25,06,001,438100,2014,060014381002014
11384,335,117,117,06,001,438100,3002,060014381003002
11385,26,12,12,06,001,438100,3005,060014381003005
11386,44,12,11,06,001,438100,3009,060014381003009
11387,129,38,38,06,001,438100,4002,060014381004002
11388,114,39,39,06,001,438100,4005,060014381004005
11389,93,30,30,06,001,438100,4008,060014381004008
11390,105,26,26,06,001,438100,4012,060014381004012
11391,0,0,0,06,001,438100,5000,060014381005000
11392,86,19,19,06,001,438100,5003,060014381005003
11393,0,0,0,06,001,438100,5006,060014381005006
11394,105,27,27,06,001,438100,6006,060014381006006
11395,142,46,42,06,001,438201,1001,060014382011001
11396,230,46,46,06,001,438201,1002,060014382011002
11397,178,48,48,06,001,438201,1003,060014382011003
11398,259,54,54,06,001,438201,1005,060014382011005
11399,32,7,7,06,001,438201,1006,060014382011006
11400,174,44,44,06,001,438201,1008,060014382011008
11401,0,0,0,06,001,438201,2000,060014382012000
11402,702,182,182,06,001,438201,2002,060014382012002
11403,68,16,15,06,001,438201,2003,060014382012003
11404,50,22,22,06,001,438201,2004,060014382012004
11405,54,16,16,06,001,438201,2006,060014382012006
11406,55,19,19,06,001,438201,2007,060014382012007
11407,49,11,7,06,001,438201,2009,060014382012009
11408,0,0,0,06,001,438201,2010,060014382012010
11409,205,76,76,06,001,438201,2012,060014382012012
11410,87,30,29,06,001,438201,2013,060014382012013
11411,80,26,25,06,001,438201,2014,060014382012014
11412,68,23,23,06,001,438201,2016,060014382012016
11413,108,40,40,06,001,438201,2017,060014382012017
11414,44,14,14,06,001,438201,2019,060014382012019
11415,46,11,11,06,001,438201,2020,060014382012020
11416,65,12,12,06,001,438201,3001,060014382013001
11417,52,12,12,06,001,438201,3002,060014382013002
11418,51,12,12,06,001,438201,3003,060014382013003
11419,38,13,13,06,001,438201,3004,060014382013004
11420,0,0,0,06,001,438201,3005,060014382013005
11421,13,1,0,06,001,438201,3006,060014382013006
11422,0,0,0,06,001,438201,3007,060014382013007
11423,190,48,46,06,001,438201,3008,060014382013008
11424,154,41,40,06,001,438201,3009,060014382013009
11425,122,28,28,06,001,438201,3010,060014382013010
11426,101,30,30,06,001,438201,3011,060014382013011
11427,22,4,4,06,001,438201,3012,060014382013012
11428,170,47,46,06,001,438201,3013,060014382013013
11429,180,44,44,06,001,438201,3014,060014382013014
11430,201,44,44,06,001,438201,1000,060014382011000
11431,89,21,21,06,001,438201,1004,060014382011004
11432,210,43,43,06,001,438201,1007,060014382011007
11433,0,0,0,06,001,438201,2001,060014382012001
11434,69,15,15,06,001,438201,2005,060014382012005
11435,51,12,10,06,001,438201,2008,060014382012008
11436,68,15,15,06,001,438201,2011,060014382012011
11437,44,17,14,06,001,438201,2015,060014382012015
11438,38,17,17,06,001,438201,2018,060014382012018
11439,193,53,53,06,001,438201,3000,060014382013000
11440,0,0,0,06,001,438203,1079,060014382031079
11441,0,0,0,06,001,438203,1082,060014382031082
11442,0,0,0,06,001,438203,1083,060014382031083
11443,0,0,0,06,001,438203,1085,060014382031085
11444,0,0,0,06,001,438203,1086,060014382031086
11445,0,0,0,06,001,438203,2001,060014382032001
11446,33,4,4,06,001,438203,2002,060014382032002
11447,83,21,21,06,001,438203,2003,060014382032003
11448,183,39,39,06,001,438203,2005,060014382032005
11449,78,22,22,06,001,438203,2006,060014382032006
11450,60,12,12,06,001,438203,2008,060014382032008
11451,51,18,18,06,001,438203,2009,060014382032009
11452,536,171,166,06,001,438203,2011,060014382032011
11453,47,6,6,06,001,438203,2012,060014382032012
11454,54,18,18,06,001,438203,2013,060014382032013
11455,727,212,212,06,001,438203,2015,060014382032015
11456,110,22,22,06,001,438203,2016,060014382032016
11457,41,12,12,06,001,438203,2017,060014382032017
11458,0,0,0,06,001,438203,1000,060014382031000
11459,0,0,0,06,001,438203,1001,060014382031001
11460,0,0,0,06,001,438203,1002,060014382031002
11461,0,0,0,06,001,438203,1003,060014382031003
11462,0,0,0,06,001,438203,1004,060014382031004
11463,0,0,0,06,001,438203,1006,060014382031006
11464,0,0,0,06,001,438203,1007,060014382031007
11465,0,0,0,06,001,438203,1009,060014382031009
11466,0,0,0,06,001,438203,1010,060014382031010
11467,0,0,0,06,001,438203,1012,060014382031012
11468,13,1,1,06,001,438203,1013,060014382031013
11469,0,0,0,06,001,438203,1014,060014382031014
11470,0,0,0,06,001,438203,1016,060014382031016
11471,0,0,0,06,001,438203,1017,060014382031017
11472,0,0,0,06,001,438203,1019,060014382031019
11473,0,0,0,06,001,438203,1020,060014382031020
11474,0,0,0,06,001,438203,1022,060014382031022
11475,0,0,0,06,001,438203,1023,060014382031023
11476,0,0,0,06,001,438203,1024,060014382031024
11477,0,0,0,06,001,438203,1026,060014382031026
11478,429,190,190,06,001,438203,1027,060014382031027
11479,49,20,20,06,001,438203,1029,060014382031029
11480,37,15,15,06,001,438203,1030,060014382031030
11481,125,26,22,06,001,438203,1032,060014382031032
11482,34,20,20,06,001,438203,1033,060014382031033
11483,126,34,34,06,001,438203,1034,060014382031034
11484,48,19,0,06,001,438203,1036,060014382031036
11485,211,57,57,06,001,438203,1037,060014382031037
11486,74,17,17,06,001,438203,1039,060014382031039
11487,132,39,39,06,001,438203,1040,060014382031040
11488,43,14,14,06,001,438203,1041,060014382031041
11489,0,0,0,06,001,438203,1042,060014382031042
11490,0,0,0,06,001,438203,1043,060014382031043
11491,0,0,0,06,001,438203,1045,060014382031045
11492,0,0,0,06,001,438203,1046,060014382031046
11493,0,0,0,06,001,438203,1047,060014382031047
11494,0,0,0,06,001,438203,1048,060014382031048
11495,0,0,0,06,001,438203,1049,060014382031049
11496,0,0,0,06,001,438203,1050,060014382031050
11497,0,0,0,06,001,438203,1051,060014382031051
11498,0,0,0,06,001,438203,1052,060014382031052
11499,0,0,0,06,001,438203,1054,060014382031054
11500,0,0,0,06,001,438203,1055,060014382031055
11501,0,0,0,06,001,438203,1056,060014382031056
11502,0,0,0,06,001,438203,1058,060014382031058
11503,0,0,0,06,001,438203,1059,060014382031059
11504,0,0,0,06,001,438203,1061,060014382031061
11505,0,0,0,06,001,438203,1062,060014382031062
11506,0,0,0,06,001,438203,1064,060014382031064
11507,0,0,0,06,001,438203,1065,060014382031065
11508,0,0,0,06,001,438203,1066,060014382031066
11509,0,0,0,06,001,438203,1068,060014382031068
11510,0,0,0,06,001,438203,1069,060014382031069
11511,0,0,0,06,001,438203,1071,060014382031071
11512,0,0,0,06,001,438203,1072,060014382031072
11513,0,0,0,06,001,438203,1074,060014382031074
11514,0,0,0,06,001,438203,1075,060014382031075
11515,0,0,0,06,001,438203,1077,060014382031077
11516,0,0,0,06,001,438203,1078,060014382031078
11517,0,0,0,06,001,438203,1044,060014382031044
11518,0,0,0,06,001,438203,1080,060014382031080
11519,87,4,4,06,001,438203,1070,060014382031070
11520,24,1,1,06,001,438203,1073,060014382031073
11521,0,0,0,06,001,438203,1076,060014382031076
11522,0,0,0,06,001,438203,1081,060014382031081
11523,0,0,0,06,001,438203,1084,060014382031084
11524,0,0,0,06,001,438203,2000,060014382032000
11525,96,27,27,06,001,438203,2004,060014382032004
11526,107,34,34,06,001,438203,2007,060014382032007
11527,0,0,0,06,001,438203,2010,060014382032010
11528,94,33,33,06,001,438203,2014,060014382032014
11529,0,0,0,06,001,438203,1005,060014382031005
11530,0,0,0,06,001,438203,1008,060014382031008
11531,0,0,0,06,001,438203,1011,060014382031011
11532,0,0,0,06,001,438203,1015,060014382031015
11533,18,0,0,06,001,438203,1018,060014382031018
11534,0,0,0,06,001,438203,1021,060014382031021
11535,0,0,0,06,001,438203,1025,060014382031025
11536,57,22,22,06,001,438203,1028,060014382031028
11537,40,20,20,06,001,438203,1031,060014382031031
11538,102,60,58,06,001,438203,1035,060014382031035
11539,218,62,62,06,001,438203,1038,060014382031038
11540,0,0,0,06,001,438203,1053,060014382031053
11541,0,0,0,06,001,438203,1057,060014382031057
11542,14,0,0,06,001,438203,1060,060014382031060
11543,0,0,0,06,001,438203,1063,060014382031063
11544,19,1,1,06,001,438203,1067,060014382031067
11545,751,240,236,06,001,438204,1000,060014382041000
11546,0,0,0,06,001,438204,1001,060014382041001
11547,53,22,22,06,001,438204,1002,060014382041002
11548,67,15,15,06,001,438204,1003,060014382041003
11549,38,12,12,06,001,438204,1004,060014382041004
11550,66,24,24,06,001,438204,1005,060014382041005
11551,83,20,17,06,001,438204,1006,060014382041006
11552,24,9,9,06,001,438204,1007,060014382041007
11553,44,10,10,06,001,438204,1008,060014382041008
11554,143,49,49,06,001,438204,1009,060014382041009
11555,39,8,8,06,001,438204,1010,060014382041010
11556,0,0,0,06,001,438204,1011,060014382041011
11557,0,0,0,06,001,438204,1012,060014382041012
11558,30,1,1,06,001,438204,1013,060014382041013
11559,0,0,0,06,001,438204,1014,060014382041014
11560,111,23,23,06,001,438204,1016,060014382041016
