loc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
14,1,1,1,2,2,4,2,1,0,2,3,2,2,2,1,2,1,2,0,2,2,4,3,1,1,2,2,1,2,0,1,0,2,1,1,3,3,2,1,0,2,1,2,2,0,4,2,2,2,1
15,2,0,3,4,2,2,2,2,2,5,2,1,2,0,3,0,2,1,2,2,3,4,3,1,4,2,3,2,1,2,1,2,2,0,2,2,1,2,1,0,2,2,2,2,1,4,2,4,2,0
16,2,0,2,4,0,3,1,2,1,4,3,2,2,2,0,2,2,1,2,2,1,4,2,1,2,2,0,2,3,2,0,3,2,1,2,2,2,2,1,0,2,2,2,2,0,4,1,2,2,2
17,2,0,1,4,0,2,2,1,0,4,2,2,2,2,1,2,0,2,2,2,1,4,2,1,2,3,2,1,2,1,0,1,2,2,2,2,2,1,4,0,2,4,2,2,1,3,2,0,2,1
18,1,0,1,1,0,3,2,0,0,2,2,1,3,0,2,1,1,2,1,1,1,3,2,0,2,2,3,2,1,0,1,2,2,1,1,2,2,0,2,1,3,1,2,2,1,4,1,1,1,2
19,2,0,3,4,1,4,4,2,0,2,3,3,1,0,1,1,1,3,1,2,1,4,1,2,3,2,2,2,3,1,0,2,2,1,2,3,1,1,1,2,2,2,1,2,1,3,1,1,2,2
20,2,1,2,2,0,3,0,1,1,4,4,2,1,0,2,1,2,1,2,0,2,4,1,2,3,1,1,0,3,1,1,2,2,1,3,3,2,1,1,0,2,3,2,1,0,3,2,2,3,2
21,3,2,3,4,2,4,3,3,3,3,4,4,3,1,3,2,3,4,3,3,4,4,4,1,4,4,4,2,2,3,2,4,4,2,2,4,3,2,3,2,3,3,3,4,3,4,3,2,4,4
22,3,2,4,4,4,3,3,4,2,3,4,4,3,3,3,3,3,4,3,2,3,4,4,3,3,4,4,4,3,2,4,2,4,3,3,5,3,3,3,3,4,3,2,3,1,3,4,2,4,4
23,4,0,1,3,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,4,2,2,1,2,2,1,2,1,0,1,1,2,0,4,2,0,1,2,2,3,1,1,0,3,2,0,1,2
24,2,1,2,2,0,2,1,2,0,2,2,2,2,1,0,1,0,2,0,1,3,3,2,1,2,2,4,2,1,1,1,2,1,2,1,3,2,2,2,0,1,2,1,3,1,2,2,1,1,2
25,2,0,2,3,1,2,2,2,0,1,2,1,1,0,2,2,0,1,1,0,2,3,2,1,2,1,2,2,1,0,0,1,1,0,0,2,1,1,1,1,1,2,1,2,0,2,1,2,1,1
26,2,0,1,2,1,2,1,1,1,2,4,1,1,1,1,1,0,2,0,1,2,3,2,1,2,2,2,1,2,1,0,3,2,2,1,1,0,1,1,1,2,1,1,1,0,2,0,1,0,2
27,1,0,2,2,1,2,2,1,1,2,3,1,1,0,2,1,1,2,0,1,2,4,2,2,2,1,3,1,0,1,0,1,1,1,1,4,1,1,0,1,1,2,2,1,0,2,1,1,1,1
28,2,0,1,2,1,4,1,2,0,2,2,2,2,1,2,1,1,2,1,1,2,2,2,1,2,3,2,2,0,1,1,2,1,2,2,4,2,0,2,1,3,3,3,2,0,2,2,0,3,1
29,2,1,2,4,2,3,2,3,1,3,3,3,5,3,2,3,2,3,2,1,4,3,2,2,2,4,3,1,2,3,0,1,3,2,2,4,1,1,2,0,3,4,3,3,1,4,1,2,1,2
30,1,1,2,5,0,2,2,2,1,1,1,1,2,1,3,1,1,2,1,1,2,3,2,1,3,1,3,1,0,1,2,1,4,2,2,3,2,1,2,1,2,2,3,3,1,4,2,3,0,3
31,2,0,2,4,1,1,4,2,1,4,2,1,1,1,2,2,2,2,1,3,4,4,3,1,4,2,4,2,1,1,1,2,2,0,1,2,2,4,2,1,2,2,1,2,1,4,2,1,1,2
32,2,1,2,2,0,3,1,1,2,3,3,2,2,2,1,1,1,1,1,2,2,4,1,1,2,2,2,0,1,2,0,1,2,1,2,3,2,2,1,1,2,4,1,1,0,2,3,2,0,3
33,2,1,4,2,0,4,2,1,0,2,2,2,0,2,2,1,0,1,2,2,2,4,2,2,2,2,3,1,2,2,0,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,2,2,1,1
34,2,1,2,2,0,2,2,2,1,3,2,2,3,0,2,1,1,1,1,0,2,2,0,0,1,0,2,1,1,1,0,2,0,0,2,2,1,0,1,1,2,2,2,2,0,3,1,2,1,1
35,2,0,2,2,1,1,0,0,1,3,1,2,2,1,2,1,2,1,0,1,4,2,2,1,2,2,1,1,2,1,0,2,2,0,2,1,1,1,2,1,1,2,2,2,0,3,1,0,2,1
36,2,0,2,4,0,4,1,2,0,2,2,3,2,0,2,1,1,2,2,0,2,4,2,2,2,3,3,2,2,1,1,1,2,1,2,2,1,2,2,1,2,1,2,2,0,3,2,2,2,4
37,3,0,2,2,0,3,1,0,0,2,3,0,2,1,1,1,0,2,1,2,2,1,2,1,1,0,2,1,1,1,1,1,1,0,1,2,2,1,0,1,1,1,1,1,1,2,1,2,1,1
38,2,1,2,2,1,4,3,2,2,2,2,2,2,1,1,1,1,4,0,0,2,4,1,1,3,2,2,1,3,1,0,2,2,3,2,2,2,1,2,1,0,2,0,2,1,2,2,1,1,2
39,0,0,2,4,2,3,2,3,2,3,2,3,1,1,2,0,1,2,0,1,2,4,3,3,2,2,1,1,2,2,0,2,2,1,1,3,0,1,2,2,2,3,1,2,0,2,2,1,1,2
40,4,3,3,3,1,4,2,2,4,4,4,2,3,2,3,2,3,4,2,2,3,4,2,3,3,4,3,1,3,2,2,4,3,3,4,4,2,3,3,0,3,3,3,3,2,5,3,3,3,3
41,2,0,2,3,0,3,2,1,1,2,3,4,1,0,1,1,0,2,1,1,2,4,1,1,3,2,2,1,2,1,0,1,3,1,1,2,3,1,1,1,1,4,4,1,1,3,2,1,1,1
42,1,2,2,2,0,2,2,1,0,2,2,2,2,2,2,0,0,1,2,2,2,5,2,1,2,2,2,1,2,2,2,2,3,1,2,2,2,1,1,1,0,4,3,2,0,3,3,2,2,1
43,1,0,2,2,0,2,0,1,1,1,2,1,1,1,0,1,1,1,1,2,2,3,1,1,4,1,2,1,2,1,1,1,2,1,1,2,1,1,1,0,1,3,1,2,1,3,1,1,1,2
44,1,0,3,3,1,2,2,2,2,2,3,1,0,2,2,1,1,3,2,0,2,4,2,2,1,1,2,1,2,1,0,4,2,2,2,2,2,1,1,1,1,2,1,2,1,3,4,2,1,2
45,1,0,3,4,1,3,3,1,1,2,2,2,0,1,4,2,0,2,1,2,2,4,1,2,2,1,1,0,2,2,0,4,2,2,1,4,1,1,2,1,2,2,1,2,0,3,2,1,1,2
46,2,0,2,5,1,4,4,2,1,2,4,1,2,0,2,1,0,3,1,1,2,4,1,2,2,2,2,1,2,1,0,2,2,1,1,2,1,0,0,0,2,3,2,1,1,4,2,1,1,3
47,1,0,2,3,0,2,2,1,1,3,2,2,0,1,2,2,1,2,0,1,2,4,2,2,3,2,2,0,2,1,0,2,2,2,2,2,0,1,2,2,1,2,2,2,2,2,4,1,2,2
48,0,0,2,4,1,3,2,2,2,4,2,2,0,1,0,0,0,3,1,2,2,4,2,2,4,2,2,1,2,1,1,3,1,2,1,2,0,2,1,0,1,2,2,2,2,3,2,2,1,3
49,2,0,4,4,1,3,3,2,1,2,2,2,2,1,1,1,1,2,1,1,3,4,2,2,2,1,0,2,1,1,0,2,2,0,2,4,1,1,2,0,2,3,2,1,1,2,2,2,1,2
50,1,0,2,4,1,2,2,2,1,2,2,1,0,0,1,2,1,3,1,1,2,3,2,3,4,2,2,2,2,0,0,2,3,1,1,1,1,1,2,2,1,3,2,2,0,3,2,2,1,3
51,1,0,2,3,1,3,2,2,1,4,2,2,1,0,0,1,0,1,1,2,2,3,1,1,2,0,2,1,1,0,0,2,2,1,1,3,0,1,1,1,1,2,1,1,2,3,0,2,1,3
52,3,0,1,2,0,3,1,3,0,3,2,3,2,0,2,2,2,2,2,1,2,4,3,2,2,1,4,1,2,1,0,1,3,1,2,3,0,1,1,1,1,2,2,2,1,4,1,1,3,2
53,1,0,2,3,1,2,2,2,1,2,3,2,1,1,3,1,1,4,2,2,2,4,2,1,2,2,2,1,2,0,1,2,1,2,0,2,2,0,1,1,1,3,1,2,1,2,2,0,1,2
54,2,0,3,1,0,4,2,2,1,2,2,3,1,2,1,1,0,2,2,1,4,4,2,2,4,2,4,0,3,1,0,2,4,1,1,2,1,1,1,1,0,3,0,2,1,3,1,1,3,2
55,2,1,2,4,1,4,2,3,1,3,3,1,2,0,2,2,0,3,1,1,1,4,4,3,4,3,3,1,1,1,1,4,2,0,2,2,2,1,1,2,2,2,2,1,2,4,1,1,2,2
56,1,1,1,2,0,4,1,0,0,1,3,2,2,1,1,2,1,1,0,1,2,4,2,0,2,1,2,1,0,1,0,1,1,1,1,2,1,1,2,0,1,1,1,1,0,1,1,0,2,1
57,1,1,2,4,1,2,1,2,1,4,4,1,0,2,1,1,0,2,0,1,2,4,3,2,2,3,2,2,0,1,0,2,2,1,2,2,0,1,1,0,1,4,2,3,0,2,1,0,2,1
58,1,0,3,3,1,3,2,3,0,2,4,2,1,1,0,1,2,2,2,2,3,3,1,0,3,2,2,0,0,1,0,2,2,1,1,2,0,2,0,0,1,3,3,2,0,4,3,0,2,1
59,2,0,2,2,1,2,2,1,0,1,3,1,1,0,1,1,0,1,1,1,1,3,2,1,2,2,1,1,2,1,0,2,1,0,2,2,2,1,2,1,0,2,1,1,0,2,1,2,1,2
60,2,0,1,2,1,3,1,2,1,2,2,1,1,0,1,0,0,2,1,1,1,2,2,1,3,2,1,0,1,1,1,2,1,1,0,2,1,2,2,0,1,3,1,1,0,2,2,2,0,1
61,1,0,2,3,0,2,1,2,0,4,2,2,1,0,0,0,0,2,1,3,2,5,2,2,3,2,2,2,2,0,0,3,0,1,2,3,0,2,2,0,2,3,0,2,0,2,1,0,0,1
62,2,0,2,3,0,3,1,2,1,3,2,1,0,2,1,1,1,3,2,2,3,4,3,2,2,3,3,0,1,0,0,1,3,2,2,4,1,1,1,1,0,2,2,3,0,4,1,1,2,2
63,2,1,1,2,1,2,2,2,2,1,1,3,2,1,1,1,1,2,0,1,2,1,1,1,2,2,2,2,1,1,0,2,2,1,2,4,1,1,0,0,2,2,2,2,0,2,0,1,1,1
64,1,0,3,1,0,2,1,1,1,3,4,1,2,1,2,0,1,2,1,1,4,4,1,1,2,2,1,0,1,0,0,2,3,1,1,3,0,1,1,0,0,2,1,2,1,2,2,0,1,2
65,1,0,1,2,0,3,1,1,1,2,2,1,1,1,1,0,1,3,1,1,2,4,1,1,2,1,2,0,0,1,1,1,2,1,1,3,1,1,2,0,1,1,1,0,1,2,1,1,2,2
66,1,0,2,3,0,3,1,1,2,2,3,3,1,1,0,1,0,2,1,2,2,3,2,1,1,1,2,1,0,1,0,1,2,2,2,2,0,2,2,0,1,2,1,1,1,2,2,1,2,1
67,3,0,1,4,0,2,2,2,2,2,4,2,1,1,2,1,0,3,1,1,2,4,1,2,3,2,1,1,0,2,0,2,2,2,1,3,2,1,2,1,1,2,2,1,2,3,1,1,1,2
68,1,0,3,4,0,3,2,2,3,2,3,2,0,1,2,2,0,2,1,0,2,4,2,0,1,1,1,0,2,1,0,2,2,2,2,3,2,1,2,1,1,2,2,2,1,3,1,1,0,3
69,2,0,2,2,0,3,2,1,0,2,2,4,1,1,2,2,1,2,0,1,2,4,3,2,3,2,3,1,1,1,0,2,3,2,1,3,2,2,1,1,2,2,1,2,1,2,1,2,2,1
70,2,1,2,3,0,2,2,2,2,2,2,3,1,1,2,2,0,2,2,1,3,3,2,1,2,2,1,0,2,2,1,3,2,1,3,2,1,0,2,2,0,2,2,3,1,4,3,2,2,2
71,1,1,2,2,0,2,2,1,2,2,2,3,1,1,2,0,2,2,3,0,2,3,1,0,2,3,2,1,1,1,0,2,2,2,2,2,2,2,2,0,0,3,2,1,0,4,2,1,1,1
72,1,1,2,3,0,3,2,1,1,2,1,3,1,0,2,0,1,1,0,2,2,5,2,1,2,1,2,1,2,2,0,2,2,1,1,4,2,1,2,0,1,3,2,2,2,3,2,2,1,1
73,1,1,2,4,0,3,1,2,0,0,3,2,1,0,0,1,1,2,0,2,3,2,4,2,2,1,3,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1,0,1,1,2,2,2,1,3
74,1,0,2,2,0,2,1,2,1,2,2,2,0,1,0,1,0,1,1,2,2,4,2,1,2,1,2,1,1,2,0,2,1,2,1,2,2,0,1,0,1,3,0,1,1,3,1,1,1,2
75,1,0,2,2,1,4,2,2,0,2,4,1,1,2,0,2,3,2,1,2,2,4,2,2,3,2,4,1,1,2,0,1,3,2,1,3,1,2,2,1,1,2,2,0,0,2,2,1,1,1
76,1,1,2,2,0,3,1,1,0,2,2,2,1,0,1,1,0,2,1,1,3,4,1,2,2,2,1,1,2,0,0,0,2,2,1,2,1,1,2,2,0,2,1,2,0,2,2,1,1,3
77,2,0,1,2,0,2,2,1,0,2,3,1,2,1,0,1,1,4,0,2,2,4,3,0,2,3,2,1,0,2,0,0,1,2,1,4,2,0,2,1,2,2,2,4,0,2,2,0,3,2
78,2,0,2,4,1,4,2,3,1,4,2,3,1,0,2,1,1,0,0,2,3,3,2,2,5,2,3,2,2,2,0,3,2,1,1,2,3,2,2,1,2,2,1,1,2,3,2,2,1,2
79,2,0,3,3,1,2,4,2,1,2,2,4,1,1,0,2,0,2,1,2,2,4,2,1,4,3,2,0,2,2,0,1,2,1,1,2,2,1,2,0,2,4,2,1,1,2,3,1,1,2
80,2,1,3,2,0,3,1,1,0,2,3,3,2,1,2,0,1,3,2,2,4,4,1,2,3,1,2,1,2,1,0,2,2,2,2,2,2,1,1,1,1,2,2,1,1,4,2,2,1,2
81,1,0,2,3,1,3,2,2,1,2,2,2,0,0,1,1,2,2,1,1,2,2,1,1,2,1,2,1,2,2,0,3,2,1,1,3,1,1,2,0,1,2,2,1,1,3,1,2,2,2
82,2,0,2,3,0,4,1,3,1,2,2,2,1,0,2,1,1,2,1,2,2,4,2,1,2,2,1,1,0,2,0,2,2,1,2,2,2,2,2,1,1,2,1,1,1,4,0,1,1,4
83,2,1,2,3,0,3,1,1,1,1,2,2,1,1,1,2,0,2,1,2,2,4,2,1,2,1,2,2,1,1,0,1,2,1,2,2,1,1,2,0,1,1,1,1,0,4,2,2,1,3
84,3,0,4,3,1,4,3,2,2,2,3,2,2,1,2,2,1,2,2,2,3,4,3,1,3,3,2,2,2,2,0,3,3,3,2,2,2,2,2,2,2,2,2,1,2,4,3,2,1,4
85,2,0,2,4,1,2,2,0,1,1,1,2,1,0,1,1,0,0,0,0,1,3,1,1,3,1,2,1,2,1,0,2,1,1,1,2,1,2,1,0,1,1,1,1,0,3,3,1,1,2
86,1,0,2,2,0,2,2,1,0,2,4,1,1,1,1,0,0,1,1,1,0,4,2,1,3,1,3,1,2,1,1,2,1,0,1,2,2,1,2,1,2,1,1,1,0,2,2,1,1,2
87,3,2,1,2,0,4,3,2,0,2,2,1,1,2,2,1,1,2,1,2,2,4,0,2,4,2,2,0,2,1,0,2,2,2,2,2,0,1,2,0,1,3,2,1,0,3,2,2,2,2
88,2,0,3,4,1,4,2,2,2,4,2,1,1,1,1,0,0,2,2,1,3,4,1,2,2,1,0,1,2,0,0,2,2,2,2,2,2,1,2,0,0,2,1,2,1,3,2,2,2,2
89,2,0,3,3,1,2,2,1,2,3,2,2,2,1,2,2,1,2,0,2,3,4,2,4,2,0,0,2,1,1,0,3,2,2,1,4,0,1,1,0,2,2,1,1,2,3,3,2,1,2
90,2,0,2,2,1,4,1,2,2,1,2,1,1,1,1,2,2,3,0,1,3,4,2,2,2,1,2,2,3,2,0,2,2,2,0,3,1,2,1,1,1,3,1,1,2,2,2,2,1,2
91,2,2,3,4,2,4,2,3,3,4,4,3,3,2,2,1,1,3,2,3,3,4,3,3,3,2,5,2,4,1,2,4,3,3,3,3,3,3,3,1,2,4,3,2,2,4,2,3,2,3
92,2,0,4,4,2,4,3,4,3,3,3,2,0,2,2,3,1,4,0,3,3,4,2,3,3,2,4,2,2,0,2,4,2,2,0,4,2,3,3,1,0,3,2,2,2,4,3,3,1,4
93,2,0,3,4,1,2,1,2,2,1,2,2,0,1,1,1,0,2,1,2,2,4,2,2,3,0,1,1,2,0,0,2,3,2,2,2,1,2,2,0,1,3,3,2,0,2,1,2,1,4
94,1,0,3,2,0,2,3,2,1,2,3,2,1,1,2,2,0,2,2,2,3,4,3,2,2,1,2,1,2,1,0,2,1,2,2,2,1,1,2,0,1,4,2,0,2,2,2,0,0,2
95,2,0,2,2,0,2,1,1,0,1,1,2,2,0,2,1,0,1,2,0,2,2,2,1,2,1,2,1,1,0,0,2,2,0,1,2,2,1,1,0,1,0,1,2,0,2,1,1,1,2
96,0,0,3,2,1,3,2,1,1,4,3,2,0,0,1,1,1,2,2,0,1,3,1,1,2,2,2,1,1,1,0,1,1,1,2,2,0,1,1,0,1,2,3,2,0,1,2,0,3,1
97,1,0,1,1,0,3,2,2,1,1,2,1,3,0,1,1,0,2,1,1,2,2,2,1,2,2,2,2,1,0,0,1,2,1,2,3,2,2,2,0,1,0,1,1,0,2,1,1,2,1
98,2,1,2,2,0,4,1,1,2,3,4,2,2,2,2,3,1,1,1,1,1,4,1,2,2,2,2,1,2,1,0,2,2,1,1,3,2,1,2,0,1,2,1,1,0,4,2,1,0,1
99,1,0,2,3,2,3,1,4,0,3,3,2,2,2,1,1,0,0,0,1,2,4,4,2,4,2,2,2,2,1,2,3,2,1,2,2,1,2,2,0,2,2,2,2,0,4,2,2,1,2
100,2,0,3,2,1,2,2,1,2,2,3,2,1,1,2,1,1,1,0,1,2,1,2,0,1,1,2,2,1,1,0,1,2,0,2,2,1,1,1,1,2,1,2,1,0,3,1,1,1,2
101,2,0,4,2,0,4,2,1,1,4,2,3,0,1,2,2,2,2,2,1,3,3,3,1,2,2,2,0,2,1,1,2,2,1,2,2,1,1,1,0,1,3,1,2,2,3,1,0,3,3
102,2,2,2,2,1,2,1,1,1,4,5,2,1,1,2,2,1,2,2,0,2,4,4,1,2,1,2,1,2,0,1,1,2,0,2,4,1,1,2,0,2,2,1,2,0,4,2,2,2,3
103,2,1,2,2,1,2,1,1,0,3,3,2,2,0,2,2,2,2,2,1,2,2,1,1,3,2,2,1,2,1,0,1,2,2,2,3,2,1,1,0,0,1,2,4,0,2,2,2,3,2
104,2,2,2,3,1,2,2,2,1,2,4,3,1,2,1,1,1,1,1,2,2,4,2,1,1,2,2,2,1,2,0,0,2,1,2,2,2,2,2,0,2,4,2,1,0,2,1,1,1,2
105,1,0,2,2,1,4,1,2,1,3,3,2,2,2,2,0,0,1,0,2,2,4,2,2,2,2,4,2,0,1,0,2,3,2,2,2,1,1,1,0,0,2,2,2,1,2,1,1,2,2
106,1,1,2,2,0,2,2,1,0,1,3,1,0,1,1,0,0,0,1,1,2,4,2,2,2,1,1,1,2,1,1,1,1,0,1,3,1,2,0,0,2,2,1,2,1,2,2,1,1,2
107,4,3,4,4,3,5,2,4,3,4,5,5,3,0,4,4,1,4,3,3,3,5,4,4,4,4,4,2,3,3,2,4,4,2,3,4,3,4,5,4,4,5,4,4,3,4,4,3,4,4
108,2,0,0,2,1,3,1,1,1,2,2,3,2,2,2,1,2,0,3,1,3,4,4,1,2,4,2,0,2,2,1,2,3,1,3,4,2,2,3,0,3,2,3,2,0,2,1,0,2,3
109,2,0,1,2,1,4,1,2,2,3,2,2,3,2,2,1,2,2,3,1,2,4,1,0,2,4,2,1,2,1,1,0,2,1,2,4,1,2,2,1,2,2,1,2,0,2,1,1,4,2
110,2,0,1,2,0,2,1,1,2,1,1,1,1,1,1,0,1,2,1,1,2,4,3,0,1,1,3,1,1,1,1,1,3,1,1,2,2,1,1,1,1,1,2,2,1,2,2,1,2,2
111,1,0,4,4,0,4,4,2,2,2,3,2,1,0,2,1,1,4,1,2,2,4,2,1,2,2,1,1,2,1,0,2,2,1,1,3,0,2,2,1,1,3,2,1,1,2,2,0,1,3
112,2,0,2,3,0,3,2,2,2,3,3,3,0,1,2,1,0,4,1,1,3,4,1,0,2,3,1,2,1,1,0,2,2,1,1,3,0,1,2,1,0,3,1,2,2,2,2,0,2,2
113,1,1,2,2,1,3,2,2,0,2,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,0,1,1,0,2,2,0,1,2,1,1,2,2,2,1,0,2,0,2,2,0,2,0
114,2,0,1,3,1,3,0,2,0,2,2,1,2,0,0,0,0,2,1,2,2,4,2,1,2,1,2,1,2,1,0,1,1,1,1,3,1,2,2,0,2,3,1,2,0,2,1,1,2,1
115,1,0,2,1,0,3,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,2,2,0,2,1,2,1,1,1,4,1,1,2,1,1,2,0,1,0,2,1,2,2,2
116,2,1,1,1,0,2,1,1,1,2,2,2,1,0,0,1,0,2,1,1,1,2,2,1,2,2,2,2,2,2,0,1,2,1,0,4,1,1,2,0,0,1,1,2,0,3,2,0,1,1
117,2,1,1,2,0,2,0,0,2,2,2,2,1,0,2,0,1,2,1,1,2,4,2,1,2,2,2,2,1,0,0,1,2,2,1,2,2,0,2,0,1,1,1,1,0,2,0,1,1,2
118,3,0,2,2,0,2,1,2,0,1,2,2,2,0,1,0,0,2,1,2,3,5,2,2,4,0,1,1,1,1,0,1,2,1,0,4,0,2,0,0,2,2,0,1,1,2,2,2,0,2
119,1,2,3,2,1,2,1,3,1,4,2,1,2,1,3,2,2,2,1,4,2,4,3,2,4,2,2,2,2,0,1,2,2,1,3,2,2,1,2,0,2,2,2,1,1,4,2,1,2,2
120,1,0,2,2,1,2,1,1,1,2,3,1,1,0,2,1,1,2,1,1,1,2,2,1,2,0,2,2,0,1,0,1,1,0,1,3,1,2,2,1,1,1,2,3,0,1,2,0,1,2
121,1,1,0,2,2,4,1,2,1,3,3,1,2,2,2,1,0,2,0,2,2,2,2,0,2,2,2,1,0,1,0,1,2,1,1,2,1,1,2,0,1,2,1,1,1,1,1,1,2,1
122,1,0,2,3,0,1,3,1,0,1,2,1,1,1,1,0,1,1,1,2,3,4,1,1,2,1,2,2,1,1,0,1,2,2,1,3,1,1,0,1,1,2,1,1,0,3,1,1,2,1
123,3,0,2,2,1,4,2,1,1,2,2,2,3,1,2,2,1,4,1,1,3,2,2,1,2,3,2,2,1,1,1,1,2,1,2,3,2,2,2,1,2,2,2,2,2,4,1,1,1,0
124,2,0,1,2,1,2,2,1,1,2,1,1,1,2,2,1,1,2,1,2,3,2,2,1,2,2,2,1,0,0,1,2,1,2,2,3,0,1,2,0,2,2,1,2,0,1,2,1,1,2
125,2,0,1,2,1,1,1,2,0,1,2,2,1,1,1,1,1,2,0,1,1,3,2,0,1,2,2,1,1,1,2,0,2,0,3,3,2,1,1,1,2,1,1,2,0,2,2,1,2,2
126,2,0,2,2,0,4,1,1,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,1,4,2,3,1,1,1,0,1,1,1,1,3,0,1,2,1,1,2,1,1,0,2,1,1,1,1
127,1,0,3,4,1,2,1,2,2,1,2,2,1,2,2,1,1,3,2,0,2,4,2,2,2,1,3,1,2,1,0,3,3,2,0,2,1,1,1,1,2,2,2,3,1,2,2,1,1,2
128,2,0,2,3,0,2,2,1,1,2,2,1,3,0,1,1,1,2,1,2,2,3,2,0,1,1,2,0,1,1,1,2,1,1,1,2,2,1,1,0,1,1,1,2,0,3,1,0,2,1
129,4,0,2,2,0,2,1,1,0,2,3,1,2,1,1,1,1,2,0,1,3,4,2,0,1,1,2,1,2,1,0,1,1,1,0,2,2,0,1,1,1,0,1,2,0,2,2,1,2,1
130,1,1,2,2,0,3,1,2,0,2,4,2,2,0,2,1,2,2,1,2,2,3,2,2,3,2,2,0,2,0,0,1,1,2,2,3,3,2,1,1,3,2,1,1,0,3,2,2,2,2
131,2,0,2,2,0,4,1,2,2,4,3,2,2,2,1,1,2,2,2,1,4,4,2,1,3,0,2,1,2,2,1,1,3,1,2,2,0,2,2,2,1,4,2,1,2,3,1,1,1,3
132,1,0,2,3,0,3,2,2,2,2,2,1,2,1,3,2,2,2,1,4,3,3,2,3,4,2,2,2,3,2,1,3,3,0,2,2,2,2,1,1,2,2,1,2,0,4,2,2,2,1
133,2,1,3,3,0,4,1,1,1,2,2,1,3,1,1,2,0,3,2,0,2,4,3,1,3,2,1,1,1,2,1,2,2,2,1,3,2,1,1,0,1,1,2,2,1,2,2,2,2,3
134,2,0,2,4,1,3,2,1,0,3,2,2,1,2,2,2,1,2,0,1,3,3,2,1,2,3,3,2,2,1,0,1,4,1,2,4,2,0,1,0,2,2,2,2,0,2,1,1,2,2
